Valor1,Codigo_Operador,Valor2,Resultado
32,1,32,0
44,2,79,3476
65,3,88,0.739
28,1,53,-25
86,2,34,2924
53,3,64,0.828
62,0,51,113
84,0,96,180
25,1,45,-20
39,3,61,0.639
9,0,53,62
70,0,99,169
89,2,36,3204
35,3,85,0.412
51,2,90,4590
38,3,40,0.95
39,3,80,0.487
13,2,86,1118
32,0,25,57
89,3,100,0.89
91,3,95,0.958
83,1,49,34
17,2,84,1428
50,3,99,0.505
31,2,62,1922
40,0,73,113
18,1,76,-58
73,3,90,0.811
65,0,18,83
45,0,74,119
51,2,58,2958
79,1,84,-5
52,0,3,55
10,0,47,57
32,0,92,124
60,2,19,1140
25,0,69,94
93,1,77,16
68,2,4,272
43,0,40,83
90,1,69,21
18,2,67,1206
99,2,72,7128
4,3,8,0.5
94,3,34,2.765
24,0,78,102
88,2,26,2288
38,1,39,-1
90,0,34,124
35,2,94,3290
45,3,89,0.506
20,1,95,-75
30,0,25,55
17,2,88,1496
52,0,70,122
53,1,65,-12
57,3,1,57.0
47,1,59,-12
85,1,64,21
6,2,39,234
11,1,81,-70
49,1,86,-37
13,2,2,26
56,0,89,145
82,1,56,26
34,3,66,0.515
96,0,17,113
86,3,7,12.286
42,0,37,79
94,3,76,1.237
93,1,10,83
38,1,34,4
62,3,92,0.674
48,1,60,-12
90,1,2,88
12,1,82,-70
95,3,34,2.794
2,0,100,102
15,3,8,1.875
81,1,99,-18
75,0,30,105
27,0,45,72
20,1,28,-8
30,0,92,122
34,0,56,90
10,3,65,0.154
93,0,1,94
11,1,14,-3
19,3,40,0.475
49,1,19,30
59,2,100,5900
14,2,97,1358
74,0,39,113
66,3,91,0.725
35,0,93,128
96,0,84,180
22,3,29,0.759
81,2,70,5670
98,0,2,100
21,0,41,62
66,2,72,4752
15,1,23,-8
45,0,4,49
12,1,15,-3
78,2,18,1404
65,0,76,141
41,2,86,3526
57,3,89,0.64
5,0,67,72
54,0,34,88
13,0,60,73
67,1,17,50
63,3,88,0.716
31,3,15,2.067
82,2,32,2624
76,0,24,100
77,0,6,83
23,0,26,49
5,1,46,-41
57,3,81,0.704
85,0,54,139
29,0,9,38
71,2,95,6745
95,1,45,50
76,2,90,6840
37,0,57,94
59,1,67,-8
26,3,80,0.325
76,0,91,167
92,1,37,55
55,0,28,83
2,0,30,32
27,2,48,1296
67,0,40,107
43,3,99,0.434
7,0,31,38
68,1,25,43
29,0,76,105
24,2,24,576
4,3,68,0.059
98,3,77,1.273
43,3,90,0.478
70,1,52,18
68,0,77,145
73,3,32,2.281
79,2,68,5372
46,3,64,0.719
71,3,41,1.732
100,0,33,133
69,1,26,43
71,3,7,10.143
55,0,95,150
33,1,48,-15
36,3,86,0.419
56,3,72,0.778
10,1,59,-49
93,3,100,0.93
60,0,96,156
66,1,87,-21
14,3,54,0.259
87,0,18,105
9,3,13,0.692
1,2,25,25
46,0,44,90
19,2,73,1387
7,0,98,105
100,3,48,2.083
65,1,61,4
6,2,66,396
81,2,64,5184
29,1,83,-54
12,0,99,111
54,0,92,146
62,1,53,9
23,3,98,0.235
86,2,40,3440
6,3,70,0.086
56,0,10,66
78,0,55,133
79,3,2,39.5
79,0,37,116
91,3,60,1.517
87,3,98,0.888
61,1,76,-15
24,1,78,-54
80,0,81,161
87,0,85,172
21,1,70,-49
1,2,92,92
70,0,41,111
92,0,86,178
29,1,16,13
76,2,6,456
39,1,42,-3
58,2,14,812
92,2,27,2484
72,0,100,172
96,0,5,101
57,0,59,116
35,0,14,49
79,3,60,1.317
61,1,9,52
39,2,24,936
24,1,11,13
40,0,15,55
62,0,60,122
90,3,61,1.475
96,1,71,25
92,3,98,0.939
9,0,62,71
11,1,93,-82
68,0,7,75
66,2,61,4026
27,0,33,60
24,2,81,1944
37,3,53,0.698
32,0,34,66
31,1,92,-61
37,1,23,14
18,0,37,55
40,0,82,122
96,1,4,92
83,2,31,2573
93,3,2,46.5
91,3,1,91.0
68,2,76,5168
86,1,94,-8
22,3,31,0.71
27,2,73,1971
83,1,86,-3
63,2,31,1953
62,3,80,0.775
37,2,14,518
52,0,12,64
10,0,56,66
59,0,23,82
77,3,33,2.333
81,1,89,-8
11,2,65,715
86,3,75,1.147
78,1,81,-3
37,2,91,3367
4,1,98,-94
49,3,54,0.907
61,3,10,6.1
86,1,27,59
21,2,74,1554
97,2,34,3298
91,3,46,1.978
83,1,19,64
59,3,77,0.766
90,0,43,133
52,3,69,0.754
30,0,34,64
43,1,17,26
81,1,22,59
7,1,39,-32
14,2,39,546
45,1,44,1
66,3,92,0.717
78,1,14,64
4,1,31,-27
42,1,36,6
42,0,46,88
56,3,95,0.589
93,3,89,1.045
86,2,83,7138
36,2,36,1296
62,3,65,0.954
54,3,26,2.077
6,1,13,-7
46,2,77,3542
60,0,17,77
89,2,16,1424
8,1,40,-32
2,1,34,-32
100,1,46,54
12,0,20,32
34,0,65,99
16,2,100,1600
13,0,2,15
81,2,84,6804
78,3,55,1.418
48,1,97,-49
46,3,8,5.75
49,3,36,1.361
74,0,48,122
96,0,93,189
35,1,67,-32
98,0,11,109
14,3,81,0.173
21,0,50,71
45,0,13,58
75,3,70,1.071
83,3,12,6.917
92,0,7,99
5,0,76,81
10,3,76,0.132
63,2,83,5229
12,0,87,99
96,3,35,2.743
15,1,60,-45
13,0,69,82
48,1,30,18
47,3,29,1.621
25,3,47,0.532
76,0,33,109
59,3,26,2.269
95,3,50,1.9
77,0,15,92
22,2,66,1452
84,0,26,110
23,0,35,58
24,3,99,0.242
24,0,17,41
4,0,73,77
85,0,63,148
48,2,36,1728
22,0,44,66
89,0,99,188
57,3,47,1.213
66,1,77,-11
99,1,47,52
5,1,83,-78
90,2,14,1260
58,2,43,2494
96,2,36,3456
55,0,37,92
68,3,13,5.231
2,0,39,41
80,2,5,400
1,1,49,-48
98,1,90,8
94,3,59,1.593
95,1,82,13
7,0,40,47
25,2,2,50
26,2,55,1430
66,1,10,56
52,3,11,4.727
27,3,82,0.329
43,2,14,602
58,1,78,-20
69,2,23,1587
16,1,94,-78
54,1,99,-45
29,1,6,23
88,3,93,0.946
87,0,27,114
14,2,78,1092
16,3,5,3.2
72,1,71,1
46,0,53,99
17,1,95,-78
37,2,17,629
12,3,49,0.245
69,1,63,6
8,0,96,104
7,3,18,0.389
37,2,94,3478
6,3,14,0.429
80,2,36,2880
8,2,81,648
56,0,19,75
16,1,27,-11
57,0,1,58
26,1,53,-27
55,2,27,1485
90,2,16,1440
66,3,100,0.66
4,0,3,7
65,2,7,455
34,2,22,748
72,1,4,68
17,1,28,-11
24,0,75,99
9,0,4,13
88,0,83,171
28,2,37,1036
100,3,98,1.02
97,1,91,6
22,1,88,-66
14,2,59,826
67,2,95,6365
96,0,14,110
35,0,23,58
75,3,8,9.375
8,3,65,0.123
100,3,3,33.333
40,0,24,64
31,3,56,0.554
62,0,69,131
73,3,69,1.058
9,0,71,80
93,2,82,7626
50,1,45,5
27,0,42,69
92,3,12,7.667
5,3,12,0.417
38,2,1,38
85,2,85,7225
94,2,45,4230
98,2,21,2058
32,0,43,75
35,0,90,125
99,0,98,197
18,1,36,-18
46,2,34,1564
48,3,94,0.511
12,3,80,0.15
47,0,27,74
79,1,44,35
73,1,38,35
71,3,89,0.798
37,1,60,-23
75,1,65,10
10,0,65,75
54,2,13,702
59,0,32,91
19,2,32,608
52,3,4,13.0
6,2,31,186
19,3,30,0.633
77,0,3,80
60,3,83,0.723
41,1,69,-28
72,2,97,6984
74,1,39,35
72,2,59,4248
93,1,37,56
38,1,61,-23
72,2,21,1512
27,2,95,2565
29,0,6,35
47,0,94,141
22,2,68,1496
30,0,43,73
34,0,7,41
37,0,54,91
41,1,2,39
37,3,23,1.609
42,0,55,97
99,3,4,24.75
60,0,26,86
58,2,72,4176
71,3,12,5.917
43,1,54,-11
93,2,93,8649
81,1,59,22
57,3,37,1.541
45,1,81,-36
91,2,71,6461
69,3,36,1.917
93,3,86,1.081
12,0,29,41
13,0,11,24
31,0,99,130
6,1,50,-44
8,1,77,-69
2,1,71,-69
21,0,59,80
86,3,40,2.15
5,1,73,-68
92,2,77,7084
98,3,100,0.98
1,2,22,22
8,2,80,640
49,0,58,107
94,1,71,23
12,2,59,708
35,3,78,0.449
12,0,96,108
98,1,80,18
13,0,78,91
10,3,51,0.196
72,0,30,102
8,1,10,-2
95,1,72,23
89,1,66,23
2,1,4,-2
76,3,96,0.792
59,1,94,-35
11,3,91,0.121
68,3,38,1.789
63,0,89,152
30,1,99,-69
87,2,1,87
80,0,78,158
84,0,35,119
13,2,45,585
81,0,60,141
94,1,4,90
5,2,40,200
70,3,47,1.489
52,2,15,780
95,2,87,8265
17,3,8,2.125
60,1,8,52
98,1,13,85
16,3,2,8.0
52,3,5,10.4
33,0,63,96
82,1,93,-11
93,3,75,1.24
95,1,5,90
72,0,97,169
98,2,70,6860
59,1,27,32
29,3,23,1.261
79,3,41,1.927
57,2,11,627
62,0,57,119
65,3,51,1.275
64,1,87,-23
18,3,11,1.636
14,2,20,280
38,2,2,76
64,0,83,147
71,3,63,1.127
27,1,83,-56
65,1,88,-23
11,0,85,96
82,2,80,6560
35,2,44,1540
78,0,6,84
47,3,78,0.603
68,2,53,3604
93,3,72,1.292
50,1,57,-7
82,0,42,124
25,0,8,33
64,1,20,44
9,1,44,-35
61,3,66,0.924
83,0,24,107
34,3,94,0.362
85,2,45,3825
46,0,62,108
27,1,16,11
65,1,21,44
23,1,37,-14
14,2,1,14
72,2,40,2880
88,3,67,1.313
72,2,2,144
89,2,52,4628
45,3,57,0.789
63,3,98,0.643
2,3,63,0.032
53,3,37,1.432
57,0,10,67
22,1,11,11
61,0,46,107
4,0,12,16
83,0,91,174
84,1,45,39
24,1,38,-14
18,3,12,1.5
66,3,31,2.129
15,2,4,60
88,0,92,180
23,3,59,0.39
20,2,99,1980
57,3,97,0.588
99,2,35,3465
70,2,40,2800
53,0,65,118
95,3,92,1.033
62,2,44,2728
70,2,65,4550
52,3,82,0.634
35,0,32,67
55,2,55,3025
77,3,3,25.667
94,3,89,1.056
58,0,66,124
46,3,13,3.538
93,2,62,5766
68,3,63,1.079
14,1,61,-47
11,1,53,-42
65,2,43,2795
95,3,90,1.056
5,0,6,11
46,1,3,43
69,0,14,83
81,2,78,6318
99,2,94,9306
33,1,85,-52
72,3,23,3.13
71,1,90,-19
89,3,82,1.085
64,3,55,1.164
36,0,88,124
39,2,47,1833
41,0,89,130
28,1,80,-52
88,3,25,3.52
80,1,48,32
85,2,90,7650
25,1,72,-47
44,1,70,-26
37,3,98,0.378
47,0,36,83
69,0,81,150
39,3,54,0.722
95,3,93,1.022
73,2,48,3504
33,1,18,15
91,2,32,2912
13,2,63,819
48,3,80,0.6
71,1,23,48
23,2,72,1656
76,2,17,1292
24,2,85,2040
4,1,58,-54
23,2,74,1702
62,3,21,2.952
100,3,88,1.136
81,3,75,1.08
38,2,43,1634
73,1,75,-2
28,1,13,15
5,3,24,0.208
22,3,38,0.579
25,1,5,20
1,3,88,0.011
44,1,3,41
86,0,49,135
29,0,15,44
39,1,79,-40
68,1,69,-1
8,3,8,1.0
77,1,84,-7
74,1,76,-2
38,1,98,-60
31,2,28,868
89,2,53,4717
35,1,94,-59
3,3,3,1.0
43,3,5,8.6
68,1,64,4
22,3,1,22.0
24,3,70,0.343
93,2,73,6789
5,2,96,480
14,2,40,560
100,1,6,94
7,0,37,44
39,1,12,27
88,2,24,2112
71,0,45,116
59,2,40,2360
31,2,52,1612
90,1,96,-6
3,1,34,-31
48,3,96,0.5
21,3,20,1.05
13,3,95,0.137
10,3,78,0.128
97,0,64,161
35,1,27,8
54,3,30,1.8
96,1,41,55
21,0,68,89
80,0,20,100
87,0,24,111
81,0,2,83
1,2,31,31
71,2,74,5254
49,0,67,116
1,0,82,83
90,1,29,61
86,3,46,1.87
14,2,21,294
89,0,50,139
9,2,4,36
72,0,39,111
19,0,41,60
49,1,46,3
62,2,26,1612
40,3,29,1.379
71,3,100,0.71
30,3,47,0.638
80,0,87,167
81,0,69,150
1,2,98,98
9,0,1,10
13,2,88,1144
50,2,99,4950
76,2,88,6688
33,0,72,105
5,1,43,-38
39,3,41,0.951
97,1,49,48
27,3,20,1.35
99,0,28,127
51,0,43,94
52,1,99,-47
94,2,53,4982
64,2,33,2112
60,1,45,15
22,3,78,0.282
98,1,50,48
3,0,46,49
57,1,37,20
56,1,66,-10
89,1,36,53
77,2,9,693
91,0,47,138
64,0,92,156
6,3,57,0.105
47,3,40,1.175
12,2,48,576
11,0,94,105
55,1,40,15
19,1,62,-43
65,2,8,520
52,1,32,20
16,1,54,-38
34,3,41,0.829
98,3,69,1.42
16,3,80,0.2
82,0,51,133
83,0,33,116
40,2,77,3080
64,3,47,1.362
46,3,5,9.2
34,2,31,1054
26,3,84,0.31
48,2,67,3216
83,2,27,2241
53,0,7,60
44,1,82,-38
85,2,50,4250
12,3,7,1.714
61,0,55,116
83,0,100,183
66,0,56,122
69,3,52,1.327
99,1,84,15
35,3,24,1.458
22,1,48,-26
94,0,48,142
31,0,29,60
70,1,12,58
53,0,74,127
9,3,35,0.257
77,2,3,231
51,2,51,2601
58,0,75,133
44,0,78,122
82,3,45,1.822
99,1,17,82
26,2,37,962
79,2,32,2528
5,0,15,20
63,1,39,24
74,2,63,4662
73,1,65,8
13,0,8,21
37,1,87,-50
60,2,41,2460
11,3,26,0.423
25,3,77,0.325
5,2,35,175
29,1,43,-14
78,3,87,0.897
74,2,22,1628
36,0,97,133
63,0,19,82
45,3,65,0.692
26,2,100,2600
69,1,100,-31
76,1,6,70
40,1,28,12
47,0,45,92
89,2,32,2848
6,0,71,77
37,1,20,17
89,3,52,1.712
87,2,72,6264
32,1,96,-64
79,3,25,3.16
76,2,28,2128
39,1,2,37
77,1,7,70
3,1,24,-21
63,0,86,149
21,2,48,1008
89,3,72,1.236
92,1,22,70
39,0,64,103
57,3,28,2.036
37,3,25,1.48
74,3,10,7.4
86,0,58,144
26,0,49,75
32,1,29,3
27,3,68,0.397
91,0,59,150
6,1,77,-71
28,1,50,-22
51,2,66,3366
18,3,66,0.273
38,0,61,99
36,2,68,2448
97,0,6,103
2,1,98,-96
8,2,79,632
44,0,8,52
49,3,31,1.581
70,2,20,1400
100,3,4,25.0
53,2,89,4717
64,0,80,144
20,3,15,1.333
49,0,9,58
71,0,54,125
11,2,1,11
23,2,68,1564
8,0,35,43
90,2,7,630
38,2,85,3230
78,2,35,2730
6,1,10,-4
23,2,70,1610
16,0,83,99
2,1,31,-29
17,0,65,82
97,0,73,170
41,0,28,69
82,3,18,4.556
40,3,7,5.714
2,2,14,28
80,0,29,109
41,3,77,0.532
48,3,38,1.263
1,2,40,40
94,1,31,63
88,0,22,110
49,0,76,125
1,0,91,92
31,2,4,124
68,2,71,4828
28,0,13,41
35,1,64,-29
99,2,85,8415
11,2,91,1001
48,0,85,133
11,3,31,0.355
33,2,73,2409
72,0,48,120
79,2,25,1975
42,3,100,0.42
19,0,50,69
90,1,66,24
30,1,59,-29
29,2,38,1102
21,3,7,3.0
85,3,34,2.5
80,0,96,176
81,0,78,159
66,0,44,110
9,0,10,19
88,0,89,177
20,1,92,-72
53,1,62,-9
28,0,80,108
76,2,99,7524
91,1,67,24
85,1,61,24
5,3,3,1.667
49,1,83,-34
82,1,53,29
90,2,9,810
12,3,9,1.333
40,3,93,0.43
12,3,43,0.279
99,0,37,136
51,0,52,103
15,1,87,-72
48,1,57,-9
12,1,79,-67
41,2,38,1558
82,2,54,4428
50,1,84,-34
9,1,71,-62
11,2,93,1023
29,2,52,1508
60,3,11,5.455
20,1,25,-5
3,0,55,58
69,0,11,80
49,1,16,33
28,2,86,2408
38,3,88,0.432
20,2,94,1880
41,3,36,1.139
15,1,20,-5
92,2,63,5796
12,1,12,0
36,2,28,1008
9,1,4,5
53,2,38,2014
82,0,60,142
78,2,37,2886
41,0,86,127
83,0,42,125
55,1,77,-22
20,2,65,1300
73,3,100,0.73
52,1,69,-17
67,1,14,53
48,0,15,63
57,2,85,4845
53,0,16,69
50,3,48,1.042
48,2,98,4704
38,3,7,5.429
20,2,36,720
45,2,37,1665
7,2,66,462
23,3,14,1.643
61,2,14,854
58,3,31,1.871
61,0,64,125
100,3,60,1.667
20,0,90,110
55,1,10,45
56,2,65,3640
2,3,81,0.025
62,3,9,6.889
77,2,35,2695
55,2,14,770
27,3,86,0.314
59,1,64,-5
69,1,90,-21
31,0,38,69
53,0,83,136
42,2,73,3066
38,2,84,3192
24,3,92,0.261
58,3,27,2.148
70,1,49,21
1,0,12,13
40,3,85,0.471
44,0,87,131
25,1,99,-74
58,2,13,754
32,3,16,2.0
72,1,31,41
36,1,53,-17
11,2,46,506
6,0,13,19
69,1,23,46
13,0,17,30
33,1,45,-12
61,2,45,2745
25,2,4,100
15,2,72,1080
24,2,15,360
14,0,61,75
66,3,97,0.68
29,2,31,899
87,2,95,8265
63,0,28,91
88,1,47,41
28,1,40,-12
1,0,79,80
65,1,58,7
42,3,55,0.764
25,1,32,-7
29,1,80,-51
92,3,32,2.875
8,2,50,400
89,0,47,136
6,0,80,86
33,0,2,35
77,2,29,2233
26,3,34,0.765
24,1,75,-51
47,3,49,0.959
81,3,32,2.531
73,2,6,438
76,1,43,33
63,0,95,158
21,1,67,-46
52,3,34,1.529
52,3,30,1.733
34,3,9,3.778
29,2,45,1305
9,3,79,0.114
97,2,2,194
1,1,34,-33
39,1,39,0
63,2,18,1134
64,0,22,86
86,0,67,153
3,1,61,-58
26,0,58,84
11,0,24,35
33,0,69,102
28,2,83,2324
64,3,59,1.085
38,0,70,108
58,1,63,-5
97,0,15,112
96,1,68,28
99,3,56,1.768
44,0,17,61
58,3,56,1.036
87,1,54,33
68,2,6,408
3,0,43,46
7,2,56,392
45,2,40,1800
66,2,42,2772
2,3,75,0.027
24,3,49,0.49
64,0,89,153
8,0,44,52
31,1,89,-58
80,2,7,560
66,2,64,4224
16,0,92,108
96,2,46,4416
17,0,74,91
96,1,1,95
31,3,64,0.484
98,0,71,169
86,1,91,-5
45,2,53,2385
83,1,83,0
13,2,29,377
88,0,31,119
17,1,13,4
10,2,10,100
89,3,15,5.933
81,1,86,-5
4,3,2,2.0
48,0,94,142
78,1,78,0
4,1,95,-91
42,1,100,-58
29,2,10,290
72,0,57,129
80,3,46,1.739
49,1,6,43
2,2,55,110
58,0,5,63
76,0,93,169
19,0,59,78
86,1,24,62
45,1,46,-1
79,3,3,26.333
60,1,72,-12
23,2,64,1472
53,3,9,5.889
66,0,53,119
88,0,98,186
56,1,93,-37
89,1,63,26
63,2,70,4410
23,2,66,1518
1,3,31,0.032
46,1,47,-1
81,1,19,62
69,3,71,0.972
45,1,41,4
78,1,11,67
4,1,28,-24
42,1,33,9
51,0,61,112
36,0,27,63
58,0,72,130
29,2,24,696
17,3,53,0.321
8,1,37,-29
85,1,98,-13
60,1,5,55
85,2,44,3740
56,1,26,30
29,3,27,1.074
67,3,59,1.136
69,0,20,89
48,1,94,-46
92,3,87,1.057
16,0,22,38
50,0,58,108
26,3,23,1.13
53,2,25,1325
19,1,22,-3
51,1,96,-45
67,2,4,268
4,2,19,76
8,2,49,392
82,0,69,151
55,3,84,0.655
60,2,78,4680
60,3,3,20.0
17,2,29,493
87,0,87,174
15,1,57,-42
21,2,72,1512
47,0,42,89
4,2,33,132
48,0,24,72
1,3,93,0.011
34,2,21,714
51,1,29,22
97,2,75,7275
27,2,3,81
71,3,13,5.462
53,0,25,78
50,3,32,1.562
67,1,51,16
59,2,63,3717
61,0,73,134
20,0,99,119
40,3,86,0.465
6,3,25,0.24
75,3,32,2.344
6,3,66,0.091
66,1,74,-8
54,3,90,0.6
26,0,46,72
99,1,44,55
20,3,16,1.25
63,1,66,-3
31,0,47,78
29,1,70,-41
88,3,63,1.397
34,3,98,0.347
57,3,51,1.118
17,2,33,561
66,2,53,3498
37,3,74,0.5
85,2,89,7565
16,3,78,0.205
70,3,43,1.628
49,0,6,55
1,0,21,22
66,1,7,59
97,2,83,8051
84,3,18,4.667
23,3,9,2.556
29,1,3,26
13,2,47,611
29,2,3,87
79,2,72,5688
22,2,62,1364
56,2,75,4200
14,0,70,84
64,2,95,6080
11,3,43,0.256
63,0,37,100
3,2,95,285
72,1,68,4
17,1,92,-75
44,3,62,0.71
17,3,40,0.425
36,1,90,-54
81,0,8,89
69,1,60,9
84,1,5,79
77,2,61,4697
89,2,69,6141
48,2,27,1296
33,1,82,-49
1,0,88,89
28,0,10,38
18,3,32,0.562
62,3,83,0.747
74,3,94,0.787
48,2,1,48
89,0,56,145
24,3,64,0.375
80,3,62,1.29
6,0,89,95
32,1,56,-24
33,0,11,44
26,1,50,-24
72,0,45,117
88,1,84,4
28,1,77,-49
61,3,68,0.897
62,3,44,1.409
57,3,94,0.606
72,1,1,71
36,3,20,1.8
36,1,23,13
26,3,38,0.684
39,3,34,1.147
81,0,75,156
33,1,15,18
81,2,75,6075
67,2,27,1809
86,0,76,162
11,0,33,44
46,2,72,3312
33,0,78,111
83,1,73,10
88,1,17,71
28,1,10,18
51,0,49,100
2,3,86,0.023
37,2,25,925
38,3,80,0.475
27,2,28,756
18,1,100,-82
16,0,34,50
66,3,1,66.0
38,0,79,117
95,3,86,1.105
95,3,27,3.519
50,1,42,8
3,0,52,55
77,2,81,6237
10,2,12,120
3,3,19,0.158
8,0,53,61
9,2,31,279
39,2,50,1950
11,0,100,111
83,1,6,77
13,1,38,-25
60,3,33,1.818
53,3,57,0.93
79,3,80,0.988
62,2,94,5828
17,0,83,100
90,1,93,-3
98,0,80,178
21,3,31,0.677
83,0,39,122
12,2,49,588
83,3,91,0.912
79,1,41,38
37,3,29,1.276
88,0,40,128
53,1,89,-36
75,1,62,13
85,0,65,150
32,2,40,1280
85,1,88,-3
53,0,13,66
41,1,66,-25
88,2,35,3080
61,3,96,0.635
93,1,34,59
38,1,58,-20
34,2,30,1020
32,2,28,896
10,3,94,0.106
90,1,26,64
20,2,89,1780
58,0,14,72
15,3,99,0.152
12,3,98,0.122
33,2,65,2145
84,0,95,179
72,2,47,3384
31,2,18,558
97,3,81,1.198
72,2,9,648
20,1,52,-32
82,2,28,2296
14,1,46,-32
47,1,16,31
97,3,98,0.99
85,1,21,64
11,1,38,-27
49,1,43,6
20,2,60,1200
3,2,87,261
10,3,38,0.263
2,2,96,192
47,3,85,0.553
15,1,47,-32
48,1,17,31
81,2,69,5589
36,0,36,72
58,0,81,139
100,0,44,144
13,3,60,0.217
77,3,50,1.54
55,2,17,935
39,2,39,1521
86,3,6,14.333
6,1,47,-41
6,0,10,16
8,1,74,-66
6,2,65,390
85,2,49,4165
71,1,8,63
82,3,100,0.82
78,0,66,144
66,3,4,16.5
64,2,41,2624
20,3,88,0.227
25,0,68,93
39,0,3,42
23,2,62,1426
47,3,20,2.35
20,0,41,61
34,1,4,30
95,2,65,6175
87,0,96,183
80,2,38,3040
81,3,53,1.528
98,2,32,3136
57,1,64,-7
88,2,57,5016
59,1,91,-32
92,2,15,1380
92,1,61,31
30,3,72,0.417
56,0,88,144
57,0,70,127
50,2,57,2850
96,2,75,7200
82,2,60,4920
84,2,90,7560
26,0,55,81
60,3,12,5.0
21,2,82,1722
59,1,24,35
42,2,33,1386
15,3,35,0.429
31,0,56,87
38,0,67,105
17,0,4,21
35,0,92,127
97,0,12,109
62,2,76,4712
55,3,73,0.753
99,1,81,18
44,2,88,3872
58,2,95,5510
27,1,80,-53
65,1,85,-20
68,3,66,1.03
49,0,15,64
1,0,30,31
25,2,52,1300
62,1,77,-15
46,2,29,1334
92,2,49,4508
68,2,24,1632
17,2,52,884
27,3,51,0.529
22,1,75,-53
64,1,17,47
7,2,46,322
17,0,71,88
94,3,28,3.357
13,3,68,0.191
30,3,52,0.577
41,3,40,1.025
18,3,69,0.261
27,1,13,14
81,0,17,98
65,1,18,47
10,2,22,220
3,2,79,237
47,3,54,0.87
78,3,94,0.83
29,1,40,-11
43,0,60,103
90,3,43,2.093
28,0,19,47
23,1,34,-11
42,2,28,1176
44,3,59,0.746
35,2,73,2555
48,2,32,1536
24,3,83,0.289
33,0,20,53
22,1,8,14
84,1,42,42
24,1,35,-11
50,2,41,2050
81,2,89,7209
20,3,41,0.488
8,2,19,152
41,3,61,0.672
24,2,19,456
6,2,92,552
27,3,56,0.482
11,0,42,53
72,3,45,1.6
34,0,76,110
93,0,21,114
83,2,4,332
76,3,66,1.152
26,2,97,2522
60,0,95,155
3,0,61,64
65,2,29,1885
76,3,94,0.809
41,2,14,574
71,1,87,-16
26,3,89,0.292
27,2,50,1350
91,3,76,1.197
93,0,88,181
89,2,49,4361
86,1,51,35
76,0,44,120
61,0,3,64
80,1,45,35
44,1,67,-23
23,0,46,69
45,0,91,136
43,2,75,3225
67,2,12,804
65,3,11,5.909
43,1,41,2
85,2,9,765
92,0,85,177
81,1,46,35
7,1,63,-56
11,2,25,275
45,1,68,-23
4,1,55,-51
53,0,22,75
3,3,53,0.057
49,3,76,0.645
19,3,96,0.198
24,3,84,0.286
58,0,23,81
29,2,13,377
8,1,64,-56
61,0,70,131
55,0,48,103
100,1,70,30
7,2,36,252
28,3,26,1.077
69,3,93,0.742
10,1,4,6
25,3,15,1.667
51,3,12,4.25
45,1,1,44
95,2,1,95
73,0,7,80
95,0,52,147
35,1,91,-56
77,3,37,2.081
100,1,3,97
95,2,19,1805
25,0,10,35
11,2,27,297
100,3,81,1.235
97,3,33,2.939
15,1,84,-69
88,2,22,1936
2,2,75,150
35,1,24,11
73,0,74,147
54,3,27,2.0
15,3,7,2.143
60,3,94,0.638
78,0,75,153
63,0,34,97
86,2,81,6966
25,0,77,102
46,3,81,0.568
9,3,11,0.818
100,2,14,1400
65,0,93,158
15,1,17,-2
61,2,44,2684
42,3,34,1.235
27,2,75,2025
56,0,97,153
46,3,23,2.0
1,1,73,-72
57,0,79,136
89,1,100,-11
64,1,7,57
55,3,91,0.604
66,1,34,32
92,3,65,1.415
5,1,40,-35
9,0,82,91
30,2,5,150
75,0,38,113
27,0,53,80
52,1,96,-44
76,3,1,76.0
44,3,65,0.677
17,0,13,30
96,0,92,188
98,1,47,51
74,3,75,0.987
98,0,10,108
57,1,34,23
72,1,95,-23
89,1,33,56
45,0,12,57
67,0,57,124
1,0,39,40
68,0,94,162
58,1,35,23
30,2,17,510
5,0,75,80
52,1,29,23
63,3,24,2.625
16,1,51,-35
54,1,56,-2
25,2,15,375
17,0,80,97
59,0,43,102
49,2,76,3724
76,0,32,108
82,3,19,4.316
98,0,77,175
69,2,98,6762
5,2,56,280
88,3,81,1.086
77,0,14,91
72,1,28,44
17,1,52,-35
30,3,24,1.25
51,2,59,3009
25,3,97,0.258
85,0,62,147
30,2,29,870
39,2,4,156
26,2,14,364
29,0,17,46
26,1,10,16
90,0,63,153
33,3,12,2.75
37,0,65,102
63,3,8,7.875
77,0,81,158
51,2,27,1377
43,2,37,1591
48,3,87,0.552
89,3,75,1.187
56,2,89,4984
3,0,3,6
22,1,45,-23
30,2,41,1230
70,0,58,128
15,3,56,0.268
29,0,84,113
53,2,81,4293
6,3,80,0.075
63,2,64,4032
55,2,64,3520
90,2,60,5400
34,0,85,119
87,2,23,2001
50,2,45,2250
93,0,30,123
18,1,60,-42
77,3,82,0.939
100,0,41,141
78,2,52,4056
13,2,90,1170
92,2,65,5980
50,1,2,48
76,1,70,6
40,1,92,-52
79,1,68,11
87,0,26,113
73,1,62,11
73,2,77,5621
46,3,83,0.554
37,1,84,-47
75,1,89,-14
54,2,46,2484
51,3,28,1.821
39,1,66,-27
74,2,79,5846
78,3,37,2.108
41,1,93,-52
18,3,53,0.34
13,0,89,102
93,0,97,190
66,3,15,4.4
15,0,7,22
74,2,38,2812
18,0,54,72
79,0,45,124
63,3,59,1.068
